2/1/2015 6:50,0,120361,6746
2/1/2015 6:55,0,119192,6883
2/1/2015 7:00,0,129593,7745
2/1/2015 7:05,1,122276,7881
2/1/2015 7:10,0,115692,7223
2/1/2015 7:15,0,126335,8248
2/1/2015 7:20,0,124808,7927
2/1/2015 7:25,0,130854,7865
2/1/2015 7:30,0,125461,7291
2/1/2015 7:35,0,128211,6142
2/1/2015 7:40,1,135156,6739
2/1/2015 7:45,0,156812,7030
2/1/2015 7:50,1,160552,6961
2/1/2015 7:55,0,159023,5176
2/1/2015 8:00,1,148102,3679
2/1/2015 8:05,0,143412,3715
2/1/2015 8:10,0,141318,3171
2/1/2015 8:15,0,174063,3594
2/1/2015 8:20,0,182568,4761
2/1/2015 8:25,0,166589,4834
2/1/2015 8:30,0,168220,5418
2/1/2015 8:35,0,161449,5220
2/1/2015 8:40,0,171998,5636
2/1/2015 8:45,0,185059,5718
2/1/2015 8:50,0,210196,5411
2/1/2015 8:55,2,213448,4445
2/1/2015 9:05,0,213528,3890
2/1/2015 9:10,0,203582,3360
2/1/2015 9:15,0,184652,3851
2/1/2015 9:20,0,221738,4270
2/1/2015 9:25,0,222734,3345
2/1/2015 9:30,0,209149,3416
2/1/2015 9:35,0,199005,3495
2/1/2015 9:40,0,162005,2678
2/1/2015 9:45,0,211024,3776
2/1/2015 9:50,0,213285,3918
2/1/2015 9:55,0,216161,3610
2/1/2015 10:00,0,222956,3396
2/1/2015 10:05,0,214512,4176
2/1/2015 10:10,0,176855,3884
2/1/2015 10:15,0,210751,4941
2/1/2015 10:20,0,206090,4812
2/1/2015 10:25,35,212132,3450
2/1/2015 10:30,143,229087,4275
2/1/2015 10:35,275,237171,4847
2/1/2015 10:40,266,237572,5984
2/1/2015 10:45,295,248957,6053
2/1/2015 10:50,317,239600,5806
2/1/2015 10:55,322,245612,6404
2/1/2015 11:00,340,243216,6379
2/1/2015 11:05,316,240543,6970
2/1/2015 11:10,337,199545,4818
2/1/2015 11:15,328,239065,5797
2/1/2015 11:20,354,222372,5251
2/1/2015 11:25,341,246158,6075
2/1/2015 11:30,372,256028,6295
2/1/2015 11:40,335,229592,5603
2/1/2015 11:45,332,265231,7205
2/1/2015 11:50,358,262811,6883
2/1/2015 11:55,369,257977,5218
2/1/2015 12:00,347,255755,5161
2/1/2015 12:05,370,257040,5259
2/1/2015 12:10,339,231183,4323
2/1/2015 12:15,385,218948,3974
2/1/2015 12:20,366,244888,4282
2/1/2015 12:25,345,248225,4792
2/1/2015 12:30,379,281933,5223
2/1/2015 12:35,380,271651,7552
2/1/2015 12:40,349,282869,14773
2/1/2015 12:45,366,263859,15216
2/1/2015 12:50,343,275790,14641
2/1/2015 13:00,349,264439,14497
2/1/2015 13:05,375,268224,14880
2/1/2015 13:10,375,239544,13141
2/1/2015 13:15,372,242386,10370
2/1/2015 13:20,392,270064,9871
2/1/2015 13:30,357,284256,11183
2/1/2015 13:40,408,281211,8898
2/1/2015 13:45,363,264673,9891
2/1/2015 13:50,365,276178,7932
2/1/2015 13:55,356,270237,9838
2/1/2015 14:00,411,254630,8729
2/1/2015 14:05,383,251291,8203
2/1/2015 14:10,387,214959,6539
2/1/2015 14:15,391,257010,9749
2/1/2015 14:20,412,259859,8634
2/1/2015 14:25,417,259428,9426
2/1/2015 14:30,449,238299,6236
2/1/2015 14:35,378,259348,8246
2/1/2015 14:40,442,249534,8242
2/1/2015 14:45,421,261604,5235
2/1/2015 14:50,426,243921,5813
2/1/2015 14:55,423,255519,5418
2/1/2015 15:00,407,251678,5307
2/1/2015 15:05,441,246404,4552
2/1/2015 15:10,389,211968,4242
2/1/2015 15:15,382,253709,4821
2/1/2015 15:20,384,250676,4215
2/1/2015 15:25,392,230142,4858
2/1/2015 15:30,422,228245,5610
2/1/2015 15:35,436,245797,5961
2/1/2015 15:40,364,245102,6406
2/1/2015 15:45,441,246223,4677
2/1/2015 15:50,445,251379,3606
2/1/2015 15:55,406,249585,3253
2/1/2015 16:00,426,244550,3058
2/1/2015 16:05,399,227106,2707
2/1/2015 16:10,393,220354,2443
2/1/2015 16:15,409,237151,3375
2/1/2015 16:20,427,248720,2390
2/1/2015 16:25,420,235422,2487
2/1/2015 16:30,430,242850,2634
2/1/2015 16:35,427,226905,2636
2/1/2015 16:40,387,228231,2872
2/1/2015 16:45,435,235110,3188
2/1/2015 16:50,431,244182,2424
2/1/2015 16:55,445,241667,2552
2/1/2015 17:00,374,231803,1564
2/1/2015 17:05,440,217753,1323
2/1/2015 17:10,439,199290,1059
2/1/2015 17:15,386,219848,1566
2/1/2015 17:20,383,217002,1262
2/1/2015 17:30,400,195843,1385
2/1/2015 17:35,400,209553,1308
2/1/2015 17:40,395,211412,870
2/1/2015 17:45,377,207050,1817
2/1/2015 17:50,395,217137,1725
2/1/2015 18:00,393,198190,2294
2/1/2015 18:05,383,203062,2869
2/1/2015 18:10,352,148869,3026
2/1/2015 18:15,350,174405,8860
2/1/2015 18:20,343,213158,11073
2/1/2015 18:25,313,218089,10277
2/1/2015 18:30,311,202790,2230
2/1/2015 18:40,308,199572,509
2/1/2015 18:45,336,207342,746
2/1/2015 18:50,320,196620,993
2/1/2015 18:55,295,212101,934
2/1/2015 19:00,313,210832,507
2/1/2015 19:05,352,198872,1312
2/1/2015 19:10,366,145635,1078
2/1/2015 19:15,363,214782,712
2/1/2015 19:20,342,210229,823
2/1/2015 19:25,349,217486,779
2/1/2015 19:30,357,219796,758
2/1/2015 19:40,391,224835,728
2/1/2015 19:45,387,211359,758
2/1/2015 19:50,411,223203,884
2/1/2015 20:00,406,226509,1367
2/1/2015 20:05,381,216400,1198
2/1/2015 20:10,288,189384,715
2/1/2015 20:15,297,204547,654
2/1/2015 20:20,329,173807,646
2/1/2015 20:25,347,161712,1017
2/1/2015 20:30,389,160835,2325
2/1/2015 20:40,407,209521,2170
2/1/2015 20:45,405,207280,2090
2/1/2015 20:50,427,207912,1394
2/1/2015 21:00,368,220757,1418
2/1/2015 21:05,402,219450,1684
2/1/2015 21:10,438,220128,1776
2/1/2015 21:15,439,203471,1567
2/1/2015 21:20,427,220036,2108
2/1/2015 21:30,438,222173,2132
2/1/2015 21:35,464,212689,2246
2/1/2015 21:40,387,223436,2741
2/1/2015 21:45,449,228346,6263
2/1/2015 21:50,385,230918,7458
2/1/2015 22:00,343,220580,8486
2/1/2015 22:05,384,185697,7037
2/1/2015 22:10,425,165286,7604
2/1/2015 22:15,377,191981,8522
2/1/2015 22:20,367,188562,7412
2/1/2015 22:25,441,214042,10656
2/1/2015 22:30,401,214097,9967
2/1/2015 22:40,404,223065,9468
2/1/2015 22:45,370,221155,9697
2/1/2015 22:50,386,226239,8047
2/1/2015 23:00,394,209414,6278
2/1/2015 23:05,463,205842,7037
2/1/2015 23:10,382,184466,6711
2/1/2015 23:15,387,204582,7697
2/1/2015 23:20,390,228343,2679
2/1/2015 23:25,386,214472,2075
2/1/2015 23:30,402,217171,2906
2/1/2015 23:40,446,169280,3135
2/1/2015 23:45,364,215633,3855
2/1/2015 23:50,439,230250,3473
2/1/2015 23:55,428,224810,3278
